Reviewer_ID,Reviewer_Type,Location,Date,Price,Rating,Review_Title,Review_Text
64695586,Certified Buyer,New Town,11 months ago,"9,499",1,Absolute rubbish!,Charging verry slowly camra quality is power no back cover no screen gard
40522035,Certified Buyer,Rajkot,11 months ago,"9,499",1,Unsatisfactory,Don't buy this product it's camera quality is very poor
19510332,Certified Buyer,Deoria,11 months ago,"9,499",1,Waste of money!,"Not a good phone @ 10-11K. Cheap quality. Not smooth, bad performance, bad camera, less sensors, many bugs, tired of it in a single day. Don't buy this, there are many better options are available to purchase."
65286044,Certified Buyer,Jorapokhar,11 months ago,"9,499",1,Absolute rubbish!,Bad product
21316125,Certified Buyer,Purba Bardhaman District,11 months ago,"9,499",1,Absolute rubbish!,Mobile very very charging problem. And also hanging when charging plug in and also plug out then next 40 min
56385746,Certified Buyer,Greater Noida,1 month ago,"9,499",1,Utterly Disappointed,Charging is very slow I'm not setisfy very bad product
51138638,Certified Buyer,Bhavnagar,7 months ago,"9,499",1,Very poor,Battery not working long timeNot fast chargingFast down batteryCamera results poor
20115736,Certified Buyer,Muzaffarpur,7 months ago,"9,499",1,Very poor,It's been only 20 days since I bought this phone but this phone is hanging so much
41814890,Certified Buyer,Bahadurganj,8 months ago,"9,499",1,Unsatisfactory,I'm very disappointed..worst mobile ever seenWorst camera ..poor picture qualityVery slow charging 6000mah battery but not last even 5 hrsDon't buy
88390716,Certified Buyer,Aurangabad District,9 months ago,"9,499",1,Very poor,"DON'T BUY THE WORST CAMERA QUALITY , NOT AS PER SPECIFICATIONS"
34801737,Certified Buyer,Bengaluru,2 months ago,"9,499",1,Utterly Disappointed,Sometimes the mobile will lag
31986087,Certified Buyer,Kolkata,2 months ago,"9,499",1,Useless product,hang problem. RAM Slow
89159987,Certified Buyer,Mirzapur,4 months ago,"9,499",1,Not recommended at all,Product is very bad because mobile is doing hang
64129323,Certified Buyer,Gwalior,4 months ago,"9,499",1,Waste of money!,Reviewing after 2 months of usage. Started hanging after a month of use. Very bad and slow performance. Hanging every now and then.
97841513,Certified Buyer,Dehri,4 months ago,"9,499",1,Absolute rubbish!,The product is not good  i recommend not to buy because for 1 month it was functioning good but after that screen is becoming white from inside these guys are selling worst 3rd class product.
65074710,Certified Buyer,Losal,4 months ago,"9,499",1,Useless product,Not as aspected
49282514,Certified Buyer,Sultanpur District,4 months ago,"9,499",1,Utterly Disappointed,Worst mobile
82823022,Certified Buyer,Agra,4 months ago,"9,499",1,Terrible product,Bad
88606216,Certified Buyer,Bindki,4 months ago,"9,499",1,Worst experience ever!,When connected any wireless not work properly and executive misbehave with me and call declined during conversation
27515932,Certified Buyer,Mahad,4 months ago,"9,499",1,Very poor,I'm not happy my mobile redmi 10bettery problem clear my issue
87487654,Certified Buyer,New Delhi,4 months ago,"9,499",1,Unsatisfactory,Very bad product received
19986944,Certified Buyer,Chapra,4 months ago,"9,499",1,Don't waste your money,camera quality is not good
78547440,Certified Buyer,Varanasi,4 months ago,"9,499",1,Waste of money!,Charging is vary slow .approx 5to7 hours  for full charg
52089414,Certified Buyer,Mungeli District,4 months ago,"9,499",1,Don't waste your money,very Bad camera quality
52728283,Certified Buyer,Vadodara,4 months ago,"9,499",1,Waste of money!,Camera quality so poor
45760266,Certified Buyer,Mumbai,5 months ago,"9,499",1,Hated it!,Camara quality is worst. If you compare this model's 50 megapixel camara with other model then you'll find huge difference
80149694,Certified Buyer,Patalganga Midc,5 months ago,"9,499",1,Hated it!,"After charging of mobile up to 5 Hours phone did not completed 100% charge  finally I hated charger and mobile and Mobile is heat up after using every one Hours ,totally performance of mobile and charger was very worst ,There is no any resposne from flip kart and mi brand ."
51579323,Certified Buyer,Lucknow,5 months ago,"9,499",1,Did not meet expectations,Very Low Display Quality. No proper color. No proper Brightness in daylight. I will sell on OLX.
14129672,Certified Buyer,Chennai,5 months ago,"9,499",1,Useless product,Don't buy in online........
22712581,Certified Buyer,New Delhi,5 months ago,"9,499",1,Very poor,Slow charging... Local. Adapter..... Adapter heating very fast.
98471065,Certified Buyer,Giridih,6 months ago,"9,499",1,Waste of money!,"Very bad performance of phone. There is no option for return,only replacement. This is worst"
24869658,Certified Buyer,Bengaluru,6 months ago,"9,499",1,Worthless,Worst mobile and wrong reviews given from the side of flipkart
40059942,Certified Buyer,Muvattupuzha,6 months ago,"9,499",1,Did not meet expectations,Its won't works as expected. Camera is to bad like a 3mp camera.
20627045,Certified Buyer,New Delhi,6 months ago,"9,499",1,Worst experience ever!,Phone is not good. It's too much hanging while working on it.
40269366,Certified Buyer,Siwan District,6 months ago,"9,499",1,Hated it!,Camera is very poor and mobile look is very poor
27496299,Certified Buyer,Gurugram,6 months ago,"9,499",1,Waste of money!,Camera quality is so poor I'm not happy with the product.
74103632,Certified Buyer,Howrah,6 months ago,"9,499",1,Did not meet expectations,Very very very bad phone every time hitting problem and hanging problem
91845210,Certified Buyer,Cuttack,6 months ago,"9,499",1,Waste of money!,"Worst camera you can ever get...No AI, No low light photography, No auto focus...battery takes an age to get fully charged...Camera is like 2MP... Completely dissatisfied...Cheap chinese product..."
26282794,Certified Buyer,Karnal,6 months ago,"9,499",1,Worst experience ever!,Camera is 👎👎👎👎
78020171,Certified Buyer,Allahabad,7 months ago,"9,499",1,Don't waste your money,It's hanging
18487086,Certified Buyer,Patna District,7 months ago,"9,499",1,Horrible,Not a gaming phone
26410258,Certified Buyer,,7 months ago,"9,499",1,Very poor,Touching and Hang problem
53679421,Certified Buyer,Ludhiana,7 months ago,"9,499",1,Don't waste your money,Hanging and heating problem
90806302,Certified Buyer,Sindhanur,7 months ago,"9,499",1,Useless product,Its taking nearly 6-7 hours to charge my mobile.
80535611,Certified Buyer,Siddharthnagar District,7 months ago,"9,499",1,Not recommended at all,Too much hang And heating problemApps shutdown automatically
32568837,Certified Buyer,Robertsganj,7 months ago,"9,499",1,Not recommended at all,My Airtel old Sim not support
15768629,Certified Buyer,Aligarh,7 months ago,"9,499",1,Very poor,Very Bad quality of camera and I would never want anyone to purchase this product. I took it only just going on the name of Redmi but when we talk about 50 megapixel camera then would like to say 13 mega pixel of mine is good.....
83853123,Certified Buyer,Ludhiana,8 months ago,"9,499",1,Utterly Disappointed,Voice quality 0 hanging freezing
18531025,Certified Buyer,Thane,8 months ago,"9,499",1,Absolute rubbish!,Camera was very bad in quality like a 2 mp camera normal mobiles
97179578,Certified Buyer,Birbhum District,8 months ago,"9,499",1,Very poor,"Bad 👎👎👎 Redmi10  , rejected phone low quality camera"
11447730,Certified Buyer,Ghaziabad,8 months ago,"9,499",1,Hated it!,"Very very bed camera, network issues, voice brake and many more problem with this products"
52613927,Certified Buyer,Dumka,8 months ago,"9,499",1,Terrible product,I m not happy by this product it hangs sometime
74510695,Certified Buyer,Hoshiarpur District,8 months ago,"9,499",1,Worthless,Gyroscope is not working
67561519,Certified Buyer,Bellary District,8 months ago,"9,499",1,Waste of money!,Front camera is very bad not recommended this Phone
72873027,Certified Buyer,Nai Bazar,8 months ago,"9,499",1,Not recommended at all,Very bad
62438154,Certified Buyer,Angamaly,8 months ago,"9,499",1,Worst experience ever!,Most underrated phone i have ever used  Waste of money Gaming performance -. 0 Camera - 0 Display- 0 Volume - 0  It is like 2021
24414362,Certified Buyer,Narasaraopet,8 months ago,"9,499",1,Worst experience ever!,This product can taking more time to charching
85645093,Certified Buyer,Mumbai,8 months ago,"9,499",1,Did not meet expectations,Phone keep on hanging
69616389,Certified Buyer,Mapusa,8 months ago,"9,499",1,Absolute rubbish!,I don't see 18 watt Charging.Storage is preoccupied for no reason.
60019021,Certified Buyer,Chamba District,8 months ago,"9,499",1,Don't waste your money,Don't buy it guys
26143743,Certified Buyer,Baripada,8 months ago,"9,499",1,Worst experience ever!,V bad product & v bad survice flipkart
55919068,Certified Buyer,Pimpri Chinchwad,8 months ago,"9,499",1,Useless product,V slow processor and hanging issues from the day oneNot even installed single app on itNot worth itIt doesn't play 4k videos which i shoot from my one plus mobileV v slow mobile not worthyWaste
95657348,Certified Buyer,Vijayapuri,8 months ago,"9,499",1,Waste of money!,Please friends don't buy.waste of money...
58074997,Certified Buyer,Salem,8 months ago,"9,499",1,Absolute rubbish!,"No fast charging,do not brought from flipkart"
79346257,Certified Buyer,Ahmedabad,8 months ago,"9,499",1,Did not meet expectations,Very bad experience
76559041,Certified Buyer,Pathankot,8 months ago,"9,499",1,Very poor,Slow charging speed
57804479,Certified Buyer,Guna District,8 months ago,"9,499",1,Horrible,Very bad product very hang mobile in using
61063643,Certified Buyer,Lakhisarai,8 months ago,"9,499",1,Horrible,Charge issue
59763039,Certified Buyer,Tiruvannamalai,8 months ago,"9,499",1,Absolute rubbish!,Hanging problem total waste
48820125,Certified Buyer,Bidar,8 months ago,"9,499",1,Utterly Disappointed,I am writing this comment after using two months Back camera is verst not good look like 2 mp .Processor is sd but phone hang onces in day .Apps are hang very time.Pls don't buy this product .Battery charging time required is 3 hours to full minimum time
55640565,Certified Buyer,Kolkata,9 months ago,"9,499",1,Don't waste your money,Sound quality is very bad
98988883,Certified Buyer,Siwan,9 months ago,"9,499",1,Worst experience ever!,"Very bad this phone I'm totally disappointed , waste of money, lagging too much, slow charging, and battery poor"
96515804,Certified Buyer,Mathura,9 months ago,"9,499",1,Did not meet expectations,Not satisfied with this model
98326965,Certified Buyer,Bengaluru,9 months ago,"9,499",1,Unsatisfactory,Pouch not hear
17454279,Certified Buyer,Bidhan Nagar,9 months ago,"9,499",1,Worst experience ever!,Camera quality very poor
74167208,Certified Buyer,Ranga Reddy,9 months ago,"9,499",1,Hated it!,"Phone not working properly, n connecting after 30 seconds of dailling... Please give us return option..."
62876110,Certified Buyer,Sanquelim,9 months ago,"9,499",1,Utterly Disappointed,Battery issue
21593512,Certified Buyer,Meerut,9 months ago,"9,499",1,Unsatisfactory,Camra not working
25681878,Certified Buyer,New Delhi,10 months ago,"9,499",1,Useless product,Low quality
73547641,Certified Buyer,Ahmedabad,10 months ago,"9,499",1,Utterly Disappointed,"Do not by this mobile , very hang"
74368033,Certified Buyer,Vasai Virar,10 months ago,"9,499",1,Horrible,Display quality is not good.
77377372,Certified Buyer,Areraj,10 months ago,"9,499",1,Absolute rubbish!,Low quality battery backup only 3 ghanteHa
70127289,Certified Buyer,Supaul District,10 months ago,"9,499",1,Not recommended at all,Camera is not  good this price
21561779,Certified Buyer,Hyderabad,10 months ago,"9,499",1,Absolute rubbish!,I got a very bad product it hang too much and it's battery also not perform very well
40620271,Certified Buyer,Rohtas District,11 months ago,"9,499",1,Very poor,This phone is not worth buying. Its not supporting 1080 p resolution video
38926354,Certified Buyer,Kolkata,9 months ago,"9,499",1,Don't waste your money,Don't buy this phone ever.Worst selfie camera.Tooooo much time taking for chargingDo not waste you money for this phone.No exchange policy. Worthless.
69794915,Certified Buyer,Haveri,10 months ago,"9,499",1,Hated it!,Camara not GoodBattery not goodWaste your money
13592343,Certified Buyer,Bengaluru,11 months ago,"9,499",1,Worst experience ever!,Worst response
97178468,Certified Buyer,Chandigarh,4 months ago,"9,499",1,Not recommended at all,I bought this phone one month and worst phone ever.1. Camera quality is of 5 megapixls (very poor)2. It takes 5-6hrs to charge full battery3. With few apps installed still having hanging issues Didn't satisfied with product. Not having same features as shown in discription! DO NOT BUY THIS !!! Wastage OF MONEY!!!
27399392,Certified Buyer,Bikram,7 months ago,"9,499",1,Horrible,"Awful product. May be default/odd product delivered by flipkart. Hanging problem is too much. I have ordered 3,4 mobile phone through flipkart, but this was awful. Sorry for awful review comment but I am frustrated after taking this phone."
49735496,Certified Buyer,Hosur,7 months ago,"9,499",1,Worst experience ever!,Battery problem
81841640,Certified Buyer,Rajmahal,9 months ago,"9,499",1,Hated it!,Not good
51481127,Certified Buyer,New Delhi,9 months ago,"9,499",1,Don't waste your money,Very bad
69590972,Certified Buyer,Vasai Virar,9 months ago,"9,499",1,Don't waste your money,Bad
85233196,Certified Buyer,Alwar,9 months ago,"9,499",1,Utterly Disappointed,Camera is very bad
33533819,Certified Buyer,Bengaluru,9 months ago,"9,499",1,Useless product,Charging is too slow... Not acceptable.
13176527,Certified Buyer,Dehradun,9 months ago,"9,499",1,Worthless,Phone is good but pathetic delivery ..
15900216,Certified Buyer,Jalgaon District,7 months ago,"9,499",1,Utterly Disappointed,Best battery backup and smootness is also good
15467955,Certified Buyer,Bikaner,7 months ago,"9,499",1,Absolute rubbish!,Mobile 4/64gb not as performing as it's processor. Not good smooth working. Hang problem occurring after purchase 15 days
80651962,Certified Buyer,Pipariya,7 months ago,"9,499",1,Very poor,Back side is of plastic don't buy it...... Camera is worst
30465587,Certified Buyer,Nirmal District,10 days ago,"9,499",1,Horrible,Don't buy this mobile
51835337,Certified Buyer,Indore,10 days ago,"9,499",1,Not recommended at all,Worst product camera and video quality to much poor.slow charging.
76743448,Certified Buyer,Hardoi,11 days ago,"9,499",1,Terrible product,Very bad experience
50527573,Certified Buyer,Bilimora,11 days ago,"9,499",1,Don't waste your money,"Phone hang everytime. After over the call , Call close button not working and hang few minutes."
45340479,Certified Buyer,Purba Medinipur District,12 days ago,"9,499",1,Waste of money!,Very bad
22679779,Certified Buyer,New Delhi,13 days ago,"9,499",1,Waste of money!,Pathetic product
46208847,Certified Buyer,Tala,13 days ago,"9,499",1,Unsatisfactory,I Don't like this product.I change my mind.
12901868,Certified Buyer,Bikaner District,14 days ago,"9,499",1,Terrible product,"Very bad product, sim slot not working properly। Am able to use only 1 sim"
16679935,Certified Buyer,Dakshina Kannada,14 days ago,"9,499",1,Very poor,Don't buy this product ...camera quality is ver poor
66734341,Certified Buyer,Dharwad,14 days ago,"9,499",1,Don't waste your money,"Struck,slow charging"
47315498,Certified Buyer,Nazira,15 days ago,"9,499",1,Useless product,Not good
19207464,Certified Buyer,Hugli District,15 days ago,"9,499",1,Not recommended at all,Most disgusting phone even launch by redmi
26118009,Certified Buyer,Samastipur District,15 days ago,"9,499",1,Don't waste your money,Third class Mobile
68434143,Certified Buyer,Nagaur District,16 days ago,"9,499",1,Unsatisfactory,Camera not good
96569720,Certified Buyer,New Delhi,16 days ago,"9,499",1,Unsatisfactory,Very worst phone and very worst performance of Flipkart
87110033,Certified Buyer,Janakpur Road,17 days ago,"9,499",1,Don't waste your money,Display light problem in this phone. Display light flicring
31106951,Certified Buyer,Noida,17 days ago,"9,499",1,Useless product,Very bad quality I want to return but server not accept
47855927,Certified Buyer,Howrah,20 days ago,"9,499",1,Absolute rubbish!,Product quantity is so bad and material is low quality
16653703,Certified Buyer,Thane District,21 days ago,"9,499",1,Terrible product,Worst Phone not Latest MIUI.. It MIUI 13.. Also not available Mi dialer.. Also Phone Charging Required 5 Hours to full charge.
80047954,Certified Buyer,Hyderabad,21 days ago,"9,499",1,Absolute rubbish!,Very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very Very bad product I suggest don't purchase this phone
87239708,Certified Buyer,New Delhi,22 days ago,"9,499",1,Waste of money!,Mobile has a charging issue from the first day of delivery of the phone. Flipkart suggest to go to. Mi service centre even if it is in the return and replacement policy and mi service centre telling phone takes around 6 hours to charging🔋⚡ the phone.
44818859,Certified Buyer,Malda,22 days ago,"9,499",1,Terrible product,Very slow phone . hanging issue . bad camera . worst phone in this price range .
24171459,Certified Buyer,Ghaziabad,22 days ago,"9,499",1,Very poor,Battery backup and camera quality are very poor.
23601229,Certified Buyer,Neemuch,23 days ago,"9,499",1,Very poor,First charger in box 10w slow charging.2nd mobile support only 18w fast charging but no major difference in charging time in 10v to 18v. Display quality average.
79627364,Certified Buyer,Sreekantapuram,24 days ago,"9,499",1,Horrible,Sim is not detecting
87198710,Certified Buyer,Navi Mumbai,24 days ago,"9,499",1,Useless product,Ok ok piece not a good quality product
84437998,Certified Buyer,Namakkal,26 days ago,"9,499",1,Worst experience ever!,Battery issuse not fast charging full charging takes 3.5hrs simply waste
24345192,Certified Buyer,Khanna,27 days ago,"9,499",1,Worst experience ever!,Waste for money buy flipkart
69035917,Certified Buyer,Chittoor District,27 days ago,"9,499",1,Terrible product,No headset no back cover and charging very slow iam not satisfied this phone
51551782,Certified Buyer,Murshidabad District,27 days ago,"9,499",1,Hated it!,3rd class mobile
40145674,Certified Buyer,Bengaluru,1 month ago,"9,499",1,Utterly Disappointed,Poor camera quality and audio also.waste of money
72947513,Certified Buyer,Gaya,1 month ago,"9,499",1,Hated it!,Charger is very slow.
27890112,Certified Buyer,Saraiya,1 month ago,"9,499",1,Worthless,Worst mobile phone.. Please don't buy... Hanging very much
75564311,Certified Buyer,Bengaluru,1 month ago,"9,499",1,Waste of money!,Charging is very slow and phone is average
54655210,Certified Buyer,Kakinada,1 month ago,"9,499",1,Horrible,"A phone basic purpose is to make calls but this phone couldn't connect calls ,it's just waste of money ,I recommend to don't go with this phone and also charging takes lots of time ,I suggest for realme mobiles"
25679805,Certified Buyer,Arrah,1 month ago,"9,499",1,Horrible,Very bad phone
59526497,Certified Buyer,Bengaluru,1 month ago,"9,499",1,Not recommended at all,this is a wrostproduct.don't money weist......i used it only 1 days then automatic
91129248,Certified Buyer,Mumbai,1 month ago,"9,499",1,Not recommended at all,Poor Camera Quality and heating problem
24466833,Certified Buyer,Bangalore,1 month ago,"9,499",1,Worst experience ever!,Very baad phone don't buy hanging problem..
59375777,Certified Buyer,Hyderabad,1 month ago,"9,499",1,Worst experience ever!,Not good
86585708,Certified Buyer,Kanpur,1 month ago,"9,499",1,Waste of money!,Adapter not working
89435955,Certified Buyer,Halol,1 month ago,"9,499",1,Worst experience ever!,Battery backup is good. But camera performance is not good as 50MP.
75550323,Certified Buyer,Almora,1 month ago,"9,499",1,Very poor,"Call drop issue, internet stops automatically, rubbish phone, don't go for it ."
40447819,Certified Buyer,New Delhi,1 month ago,"9,499",1,Not recommended at all,"Worst mobile by MI, only after 2 month of use it statt crashing 3-4 time daily, cemara bad quality, display not visible in sun light battery is good."
89344619,Certified Buyer,Nayudupeta,1 month ago,"9,499",1,Utterly Disappointed,Iam writing the review My observation Don't by this model  phone while using more than 30 minutes hanging problems  was noticed every time.
40690800,Certified Buyer,Jamnagar,1 month ago,"9,499",1,Did not meet expectations,Camera quality is not so good.
77366205,Certified Buyer,Siddipet,1 month ago,"9,499",1,Terrible product,Worst cameraWorst displayFull charge battery takes to 4 hoursEverything worst
64929583,Certified Buyer,Siwani,1 month ago,"9,499",1,Not recommended at all,camera performance is very bad.Please any customer don't buy this mobile.The color of the mobile is not according to the image.The performance of the mobile is very low.
16458735,Certified Buyer,Hunman Junction,1 month ago,"9,499",1,Worst experience ever!,Worsted mobile
84470359,Certified Buyer,Gaya District,1 month ago,"9,499",1,Useless product,Charging is slow
93714880,Certified Buyer,Chennai,1 month ago,"9,499",1,Not recommended at all,Very worst mobile don't buy service also
93438841,Certified Buyer,New Delhi,1 month ago,"9,499",1,Worst experience ever!,Verry weak battery
72692170,Certified Buyer,Bela Pratapgarh,1 month ago,"9,499",1,Hated it!,Camera not good
26855176,Certified Buyer,Lucknow,1 month ago,"9,499",1,Useless product,worst phone dont buy it better go for poco than this
22367552,Certified Buyer,Alapakkam,1 month ago,"9,499",1,Useless product,Not ok in charger
72681511,Certified Buyer,Siwani,1 month ago,"9,499",1,Worst experience ever!,"Very worst product,automatic dead after 1 hour of opening,such h sameless mobile"
24071019,Certified Buyer,Thrissur District,1 month ago,"9,499",1,Not recommended at all,Very bad Mobil I purchased very slow camera also is bad
28100854,Certified Buyer,Bomdila,1 month ago,"9,499",1,Not recommended at all,Wast of money and time
16365785,Certified Buyer,Lucknow,1 month ago,"9,499",1,Very poor,blutooth and WiFi not working simultaneously
96180022,Certified Buyer,Pratapgarh District,1 month ago,"9,499",1,Useless product,Bad
29770988,Certified Buyer,Hata,1 month ago,"9,499",1,Unsatisfactory,This items are very bad that's why I rekemend don't buy this phone
59132292,Certified Buyer,Fatehpur District,1 month ago,"9,499",1,Unsatisfactory,Mobile charging is very slow don't buy👎
68388625,Certified Buyer,Wardha,1 month ago,"9,499",1,Very poor,Crape
65321981,Certified Buyer,Osmanabad District,1 month ago,"9,499",1,Worst experience ever!,"Got damaged product. Replaced motherboard in two months. Charging issue. I think they have sent second hand mobile. During replacement days mobile was working properly but after two months it was giving problem.. Battery issue, continous restart etc"
14660976,Certified Buyer,Erode,1 month ago,"9,499",1,Useless product,Worst product
34758500,Certified Buyer,Ghaziabad,1 month ago,"9,499",1,Useless product,camera quality is very poor
34691003,Certified Buyer,Hyderabad,1 month ago,"9,499",1,Useless product,"Very poor camera, it is not even equal to 10mp, how do you say it is 50 MP"
13156158,Certified Buyer,Chennai,1 month ago,"9,499",1,Worst experience ever!,Worst Camera Experience otherwise ok for this budget
73835478,Certified Buyer,Salem District,1 month ago,"9,499",1,Worthless,Worst mobile money waste
90956655,Certified Buyer,Gurugram,1 month ago,"9,499",1,Not recommended at all,Fast Charging is not working 2 min in 1%charge
59309769,Certified Buyer,Bangalore,1 month ago,"9,499",1,Very poor,Battery backup worst
57459212,Certified Buyer,Purba Bardhaman District,1 month ago,"9,499",1,Did not meet expectations,"Battery service very poor . its take long time to charge about 3.5 hrs. And performance very very poor, its draining very fast ."
73422443,Certified Buyer,Gudalur The Nilgiris District,1 month ago,"9,499",1,Hated it!,Charger output only 10w. But 18w recommend for this mobile. So that charging time is 5 hous. flipkart is losing credibility.
60757595,Certified Buyer,Koradi,1 month ago,"9,499",1,Utterly Disappointed,this product Network problem issue
92010952,Certified Buyer,Jamshedpur,2 months ago,"9,499",1,Utterly Disappointed,Very bad mobileLose  batteryLose chargerLose speakerVery very ba mobile
70463100,Certified Buyer,New Delhi,2 months ago,"9,499",1,Unsatisfactory,Don't purchase waste of money
88712638,Certified Buyer,Cuddalore District,2 months ago,"9,499",1,Did not meet expectations,Totally waste
46125467,Certified Buyer,New Delhi,2 months ago,"9,499",1,Worst experience ever!,Very bad
52884233,Certified Buyer,Bhagalpur,2 months ago,"9,499",1,Horrible,Worst mobile
36474142,Certified Buyer,Pune,2 months ago,"9,499",1,Don't waste your money,Very bad experience i replaced 3 times but still not get that quality...It hangout while using 2 3 apps at a time
40036776,Certified Buyer,Phagwara,2 months ago,"9,499",1,Did not meet expectations,Very very cheap camera
28804725,Certified Buyer,Giridih,2 months ago,"9,499",1,Hated it!,Chinese cheap phone dont buy.
51386017,Certified Buyer,Azhoor,2 months ago,"9,499",1,Unsatisfactory,"Very very low quality product, didn't buy this product"
52815943,Certified Buyer,Sainthia,2 months ago,"9,499",1,Useless product,Poor quality worst of money Dont buy
98791235,Certified Buyer,Betul District,2 months ago,"9,499",1,Waste of money!,Don't buying this phone
38588498,Certified Buyer,Hyderabad,2 months ago,"9,499",1,Horrible,For bluetooth only one side only working
48698433,Certified Buyer,Gorakhpur,2 months ago,"9,499",1,Did not meet expectations,Very bad phone
86920325,Certified Buyer,New Delhi,2 months ago,"9,499",1,Worthless,Worst part is camera and display
14784975,Certified Buyer,Raipur,2 months ago,"9,499",1,Horrible,Very wrost product
43120825,Certified Buyer,Bagula,2 months ago,"9,499",1,Did not meet expectations,Camera not good
35680852,Certified Buyer,Bhiwandi,2 months ago,"9,499",1,Utterly Disappointed,Camera very bad not good phone
28355881,Certified Buyer,Bengaluru,2 months ago,"9,499",1,Hated it!,"Well I really think this is just a waste of money product never buy this phone as per stated 50MP camera it appears to be 2mp cameraBesides this it lacks lot of other things like no notification blink light, really slow charging, etc.."
